x,y,cell_id,population ,infected_DM_0,infected_DM_1,infected_DM_2,infected_DM_3,u,var,sd,IoD,CoV
-2.2414908,53.4249988,2.80E+18,144,0,1,0,0,0.25,0.25,0.5,1,2
-2.2415214,53.4303919,-8.43E+18,48,3,0,1,0,1,2,1.414213562,2,1.414213562
-2.2415469,53.4348861,-3.54E+18,100,7,2,3,2,3.5,5.666666667,2.380476143,1.619047619,0.680136041
-2.241552,53.4357849,-6.13E+18,76,11,4,3,1,4.75,18.91666667,4.34932945,3.98245614,0.915648305
-2.2415877,53.4420768,5.29E+18,80,4,3,2,5,3.5,1.666666667,1.290994449,0.476190476,0.368855557
-2.2416082,53.4456722,1.09E+18,77,6,0,3,3,3,6,2.449489743,2,0.816496581
-2.2416133,53.446571,-8.42E+18,96,4,6,3,3,4,2,1.414213562,0.5,0.353553391
-2.2416541,53.4537617,1.93E+18,182,4,0,9,2,3.75,14.91666667,3.862210075,3.977777778,1.029922687
-2.241695,53.4609525,3.07E+18,19,1,0,0,0,0.25,0.25,0.5,1,2
-2.2417052,53.4627501,-1.21E+18,47,1,0,1,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2417103,53.463649,1.16E+18,191,1,2,0,3,1.5,1.666666667,1.290994449,1.111111111,0.860662966
-2.2417615,53.4726373,-2.94E+18,198,0,0,0,1,0.25,0.25,0.5,1,2
-2.2417921,53.4780304,3.48E+18,56,1,0,0,0,0.25,0.25,0.5,1,2
-2.2400367,53.4339903,-7.79E+18,80,1,5,2,3,2.75,2.916666667,1.707825128,1.060606061,0.621027319
-2.2400468,53.435788,3.93E+18,97,4,3,4,7,4.5,3,1.732050808,0.666666667,0.384900179
-2.2400823,53.4420799,1.77E+18,88,4,4,4,5,4.25,0.25,0.5,0.058823529,0.117647059
-2.2401127,53.4474729,-4.08E+18,96,3,2,1,2,2,0.666666667,0.816496581,0.333333333,0.40824829
-2.240128,53.4501694,-4.33E+18,108,5,2,1,4,3,3.333333333,1.825741858,1.111111111,0.608580619
-2.2403515,53.4897183,-7.82E+18,621,0,1,0,0,0.25,0.25,0.5,1,2
-2.238471,53.4232072,-1.74E+18,92,0,0,1,0,0.25,0.25,0.5,1,2
-2.2384962,53.4277014,5.93E+18,119,1,0,1,2,1,0.666666667,0.816496581,0.666666667,0.816496581
-2.2385113,53.4303979,8.19E+18,99,0,1,0,3,1,2,1.414213562,2,1.414213562
-2.2385365,53.4348921,-6.06E+18,110,3,4,1,5,3.25,2.916666667,1.707825128,0.897435897,0.525484655
-2.2385516,53.4375887,3.51E+18,88,1,3,2,4,2.5,1.666666667,1.290994449,0.666666667,0.516397779
-2.2386172,53.4492736,3.60E+18,162,3,9,3,7,5.5,9,3,1.636363636,0.545454545
-2.2386474,53.4546666,8.10E+18,117,2,2,3,6,3.25,3.583333333,1.892969449,1.102564103,0.582452138
-2.2386727,53.4591608,9.06E+18,33,1,0,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2370213,53.4330975,-9.11E+18,75,3,0,1,0,1,2,1.414213562,2,1.414213562
-2.2371165,53.4501754,4.46E+17,124,7,5,4,3,4.75,2.916666667,1.707825128,0.614035088,0.359542132
-2.2371315,53.452872,-7.20E+18,153,5,5,7,7,6,1.333333333,1.154700538,0.222222222,0.19245009
-2.2371416,53.4546696,7.78E+18,152,6,6,4,4,5,1.333333333,1.154700538,0.266666667,0.230940108
-2.2371516,53.4564673,-2.33E+18,111,2,2,0,0,1,1.333333333,1.154700538,1.333333333,1.154700538
-2.2354814,53.4268085,6.90E+18,73,0,0,1,0,0.25,0.25,0.5,1,2
-2.2355112,53.4322016,-1.40E+18,79,0,0,0,2,0.5,1,1,2,2
-2.2355361,53.4366958,3.89E+18,84,2,1,2,2,1.75,0.25,0.5,0.142857143,0.285714286
-2.2355709,53.4429877,1.24E+18,98,2,5,4,0,2.75,4.916666667,2.217355783,1.787878788,0.806311194
-2.2356058,53.4492796,-1.59E+18,187,6,7,5,10,7,4.666666667,2.160246899,0.666666667,0.3086067
-2.2356307,53.4537738,3.59E+18,3,0,0,0,1,0.25,0.25,0.5,1,2
-2.2356556,53.458268,8.76E+18,104,2,2,1,6,2.75,4.916666667,2.217355783,1.787878788,0.806311194
-2.2356656,53.4600657,-7.21E+17,141,3,3,3,2,2.75,0.25,0.5,0.090909091,0.181818182
-2.234016,53.4340022,6.74E+18,91,0,1,2,2,1.25,0.916666667,0.957427108,0.733333333,0.765941686
-2.2340605,53.4420918,-3.93E+18,105,2,3,5,2,3,2,1.414213562,0.666666667,0.471404521
-2.2340902,53.4474849,-6.59E+18,108,6,5,4,4,4.75,0.916666667,0.957427108,0.192982456,0.201563602
-2.2341149,53.4519791,7.43E+18,155,9,9,7,7,8,1.333333333,1.154700538,0.166666667,0.144337567
-2.2341397,53.4564733,-7.11E+18,238,7,6,6,6,6.25,0.25,0.5,0.04,0.08
-2.2324814,53.4286121,6.56E+18,121,1,0,1,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2325059,53.4331063,8.46E+18,60,3,1,0,1,1.25,1.583333333,1.258305739,1.266666667,1.006644591
-2.2325108,53.4340052,7.46E+18,133,0,0,2,1,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.2325305,53.4376005,-7.61E+18,99,2,2,6,3,3.25,3.583333333,1.892969449,1.102564103,0.582452138
-2.2325551,53.4420948,-8.23E+18,108,5,0,8,4,4.25,10.91666667,3.304037934,2.568627451,0.77742069
-2.232614,53.4528809,-1.24E+18,208,4,5,6,9,6,4.666666667,2.160246899,0.777777778,0.36004115
-2.2326534,53.4600716,4.90E+17,15,0,1,1,1,0.75,0.25,0.5,0.333333333,0.666666667
-2.2326632,53.4618692,2.46E+18,122,1,3,3,4,2.75,1.583333333,1.258305739,0.575757576,0.457565723
-2.2327174,53.4717565,-5.83E+18,171,3,3,2,1,2.25,0.916666667,0.957427108,0.407407407,0.425523159
-2.2327469,53.4771495,-2.89E+18,118,0,1,0,0,0.25,0.25,0.5,1,2
-2.2309471,53.423222,5.61E+18,116,1,0,0,0,0.25,0.25,0.5,1,2
-2.2310398,53.4403,-2.68E+18,70,4,0,1,1,1.5,3,1.732050808,2,1.154700538
-2.2310691,53.4456931,-5.02E+18,60,1,4,1,4,2.5,3,1.732050808,1.2,0.692820323
-2.2310984,53.4510861,5.70E+18,249,6,6,15,8,8.75,18.25,4.272001873,2.085714286,0.488228785
-2.2311131,53.4537826,3.74E+18,292,9,6,8,7,7.5,1.666666667,1.290994449,0.222222222,0.172132593
-2.2312353,53.4762536,-4.87E+18,4,1,0,0,0,0.25,0.25,0.5,1,2
-2.2295587,53.4447971,2.26E+18,72,2,3,1,2,2,0.666666667,0.816496581,0.333333333,0.40824829
-2.2296072,53.4537855,6.36E+15,154,3,5,5,7,5,2.666666667,1.632993162,0.533333333,0.326598632
-2.2296218,53.456482,4.06E+18,105,0,6,6,4,4,8,2.828427125,2,0.707106781
-2.2297044,53.4717623,-6.45E+18,101,0,2,1,1,1,0.666666667,0.816496581,0.666666667,0.816496581
-2.2297675,53.4834472,-5.59E+18,316,0,1,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2297773,53.4852449,1.22E+18,135,1,0,0,0,0.25,0.25,0.5,1,2
-2.2279954,53.4340139,-3.00E+18,118,0,0,0,1,0.25,0.25,0.5,1,2
-2.2280483,53.4439012,1.54E+18,47,1,2,3,1,1.75,0.916666667,0.957427108,0.523809524,0.547101204
-2.2281062,53.4546873,-7.96E+17,149,6,6,5,10,6.75,4.916666667,2.217355783,0.728395062,0.328497153
-2.226495,53.4349156,-1.84E+17,150,0,1,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2264998,53.4358144,2.87E+18,175,0,1,3,0,1,2,1.414213562,2,1.414213562
-2.2265237,53.4403087,1.26E+18,129,0,3,1,1,1.25,1.583333333,1.258305739,1.266666667,1.006644591
-2.2265285,53.4412075,-7.09E+18,46,0,1,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2266147,53.4573866,-1.12E+18,83,6,6,0,3,3.75,8.25,2.872281323,2.2,0.765941686
-2.2266195,53.4582855,2.98E+18,80,3,4,7,2,4,4.666666667,2.160246899,1.166666667,0.540061725
-2.2266242,53.4591843,8.74E+18,680,24,19,16,21,20,11.33333333,3.366501646,0.566666667,0.168325082
-2.2267537,53.4834529,1.19E+18,224,2,0,2,2,1.5,1,1,0.666666667,0.666666667
-2.224985,53.4340196,-2.37E+18,93,1,1,0,1,0.75,0.25,0.5,0.333333333,0.666666667
-2.2250088,53.4385138,-8.76E+18,69,0,1,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2250944,53.454693,-1.01E+18,45,1,1,4,2,2,2,1.414213562,1,0.707106781
-2.223494,53.436719,5.06E+18,166,0,1,0,0,0.25,0.25,0.5,1,2
-2.2234987,53.4376178,6.07E+18,225,1,1,1,2,1.25,0.25,0.5,0.2,0.4
-2.2220075,53.4403171,8.95E+18,112,1,1,2,0,1,0.666666667,0.816496581,0.666666667,0.816496581
-2.222031,53.4448114,-4.27E+16,134,4,1,1,2,2,2,1.414213562,1,0.707106781
-2.2220732,53.4529009,2.26E+18,82,2,2,3,3,2.5,0.333333333,0.577350269,0.133333333,0.230940108
-2.2220826,53.4546986,6.37E+18,33,1,1,0,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2221437,53.4663835,-6.68E+18,66,3,0,1,1,1.25,1.583333333,1.258305739,1.266666667,1.006644591
-2.2221672,53.4708777,2.19E+18,44,2,0,0,0,0.5,1,1,2,2
-2.222233,53.4834614,-1.42E+18,46,0,2,0,0,0.5,1,1,2,2
-2.2205907,53.4573979,5.58E+18,34,0,3,0,1,1,2,1.414213562,2,1.414213562
-2.2206094,53.4609933,-3.55E+18,102,2,6,3,3,3.5,3,1.732050808,0.857142857,0.494871659
-2.220656,53.4699817,2.53E+16,60,2,2,2,0,1.5,1,1,0.666666667,0.666666667
-2.2206654,53.4717794,-5.85E+18,56,1,2,2,1,1.5,0.333333333,0.577350269,0.222222222,0.384900179
-2.2207494,53.4879584,-2.96E+18,156,1,1,1,0,0.75,0.25,0.5,0.333333333,0.666666667
-2.2189459,53.4304354,-6.53E+18,113,0,0,1,0,0.25,0.25,0.5,1,2
-2.2189921,53.4394239,-6.97E+18,149,0,1,0,2,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.2190384,53.4484123,4.45E+18,122,0,2,4,3,2.25,2.916666667,1.707825128,1.296296296,0.75903339
-2.2191496,53.4699845,-5.14E+18,18,1,1,2,0,1,0.666666667,0.816496581,0.666666667,0.816496581
-2.2192099,53.4816693,2.52E+18,444,12,6,3,4,6.25,16.25,4.031128874,2.6,0.64498062
-2.2175603,53.4538081,5.66E+18,107,2,2,7,5,4,6,2.449489743,1.5,0.612372436
-2.2175695,53.4556058,-8.07E+18,113,4,4,2,2,3,1.333333333,1.154700538,0.444444444,0.384900179
-2.2175741,53.4565046,2.18E+18,48,2,1,1,1,1.25,0.25,0.5,0.2,0.4
-2.2176201,53.465493,-2.08E+18,196,4,7,8,5,6,3.333333333,1.825741858,0.555555556,0.30429031
-2.2176846,53.4780768,-7.03E+17,42,0,1,1,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2176892,53.4789756,5.56E+18,444,10,5,9,7,7.75,4.916666667,2.217355783,0.634408602,0.286110424
-2.2177399,53.4888628,-8.58E+18,41,1,0,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.217786,53.4978511,-6.63E+18,23,0,1,0,0,0.25,0.25,0.5,1,2
-2.2160545,53.4538108,7.02E+18,111,1,4,1,3,2.25,2.25,1.5,1,0.666666667
-2.216187,53.4798772,-6.80E+18,48,1,0,1,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2163106,53.5041457,-5.13E+18,52,1,1,0,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2145395,53.4520159,-1.03E+18,115,2,0,3,3,2,2,1.414213562,1,0.707106781
-2.2145486,53.4538135,-6.78E+18,131,2,1,4,4,2.75,2.25,1.5,0.818181818,0.545454545
-2.2145894,53.4619031,5.56E+18,220,8,7,6,6,6.75,0.916666667,0.957427108,0.135802469,0.141841053
-2.2147166,53.4870706,-7.16E+18,110,2,2,0,2,1.5,1,1,0.666666667,0.666666667
-2.2147302,53.4897671,7.89E+18,184,1,1,1,3,1.5,1,1,0.666666667,0.666666667
-2.2147484,53.4933624,-2.23E+18,101,0,0,1,0,0.25,0.25,0.5,1,2
-2.2149715,53.5374052,-5.17E+18,53,1,0,0,0,0.25,0.25,0.5,1,2
-2.2129842,53.4421313,4.27E+18,103,1,0,0,0,0.25,0.25,0.5,1,2
-2.2130968,53.4646023,7.67E+18,49,1,1,4,0,1.5,3,1.732050808,2,1.154700538
-2.2131013,53.4655012,4.92E+18,9,0,0,0,2,0.5,1,1,2,2
-2.2132998,53.50505,5.31E+18,40,1,1,0,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2114653,53.4394374,-1.72E+17,69,0,1,0,0,0.25,0.25,0.5,1,2
-2.2114743,53.4412351,7.22E+18,298,1,0,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2115816,53.4628073,-4.75E+18,131,3,4,3,2,3,0.666666667,0.816496581,0.222222222,0.272165527
-2.2117966,53.5059515,5.12E+18,45,0,1,0,0,0.25,0.25,0.5,1,2
-2.2100443,53.4565181,-2.26E+18,182,2,2,2,3,2.25,0.25,0.5,0.111111111,0.222222222
-2.2100843,53.4646077,-1.10E+17,60,2,0,0,0,0.5,1,1,2,2
-2.2100932,53.4664054,-2.35E+18,69,1,1,1,2,1.25,0.25,0.5,0.2,0.4
-2.2101643,53.4807868,-6.33E+18,11,1,0,1,1,0.75,0.25,0.5,0.333333333,0.666666667
-2.2101688,53.4816856,-2.11E+17,26,1,1,1,0,0.75,0.25,0.5,0.333333333,0.666666667
-2.2102266,53.4933705,-4.88E+18,41,1,1,1,0,0.75,0.25,0.5,0.333333333,0.666666667
-2.2103335,53.5149425,-1.81E+18,113,1,0,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2084414,53.4367462,5.63E+18,83,0,0,0,1,0.25,0.25,0.5,1,2
-2.2085384,53.4565207,-2.27E+18,143,1,0,2,2,1.25,0.916666667,0.957427108,0.733333333,0.765941686
-2.2086398,53.4771941,-4.90E+18,118,4,4,3,1,3,2,1.414213562,0.666666667,0.471404521
-2.2087017,53.4897778,-7.42E+18,29,1,0,0,0,0.25,0.25,0.5,1,2
-2.2088963,53.5293264,-8.10E+18,16,0,0,0,1,0.25,0.25,0.5,1,2
-2.2070368,53.4574222,3.69E+18,69,0,1,1,2,1,0.666666667,0.816496581,0.666666667,0.816496581
-2.2070499,53.4601187,7.39E+18,40,0,2,4,0,1.5,3.666666667,1.914854216,2.444444444,1.276569477
-2.2072428,53.4996676,8.77E+17,88,0,1,1,1,0.75,0.25,0.5,0.333333333,0.666666667
-2.2072867,53.5086559,1.59E+18,15,1,0,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2073965,53.5311267,-3.67E+18,102,0,0,1,0,0.25,0.25,0.5,1,2
-2.2054873,53.4484364,-3.50E+18,108,0,1,0,0,0.25,0.25,0.5,1,2
-2.2055264,53.456526,-6.50E+18,176,4,1,5,2,3,3.333333333,1.825741858,1.111111111,0.608580619
-2.205596,53.4709074,-6.76E+18,33,0,1,1,1,0.75,0.25,0.5,0.333333333,0.666666667
-2.2056221,53.4763004,4.61E+18,70,1,0,1,1,0.75,0.25,0.5,0.333333333,0.666666667
-2.2040118,53.4547309,4.23E+18,259,0,2,0,1,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.2040162,53.4556297,-1.06E+18,177,3,3,4,0,2.5,3,1.732050808,1.2,0.692820323
-2.2040723,53.4673146,7.22E+18,40,1,1,2,0,1,0.666666667,0.816496581,0.666666667,0.816496581
-2.2040766,53.4682135,-3.48E+18,30,1,0,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2042667,53.5077623,-7.62E+17,127,4,0,0,0,1,4,2,4,2
-2.2042711,53.5086611,-3.03E+18,74,3,0,1,0,1,2,1.414213562,2,1.414213562
-2.2043057,53.5158518,9.90E+17,72,0,0,0,1,0.25,0.25,0.5,1,2
-2.2025231,53.4583288,6.86E+18,5,0,0,1,0,0.25,0.25,0.5,1,2
-2.2025274,53.4592276,-9.05E+18,70,1,0,2,1,1,0.666666667,0.816496581,0.666666667,0.816496581
-2.2025745,53.4691149,-5.01E+18,8,0,1,0,0,0.25,0.25,0.5,1,2
-2.2026173,53.4781033,5.20E+18,156,4,7,4,4,4.75,2.25,1.5,0.473684211,0.315789474
-2.2010596,53.4673198,2.02E+18,63,1,2,1,1,1.25,0.25,0.5,0.2,0.4
-2.2010979,53.4754093,4.63E+18,59,1,2,0,1,1,0.666666667,0.816496581,0.666666667,0.816496581
-2.2012,53.4969814,9.65E+17,72,0,2,0,0,0.5,1,1,2,2
-2.201264,53.5104639,4.80E+18,134,0,3,0,0,0.75,2.25,1.5,3,2
-2.201281,53.5140593,5.36E+18,86,1,0,0,0,0.25,0.25,0.5,1,2
-2.1994899,53.4538397,-4.96E+18,248,0,0,0,4,1,4,2,4,2
-2.1994984,53.4556374,6.46E+18,63,0,0,0,1,0.25,0.25,0.5,1,2
-2.1995912,53.4754118,-6.74E+18,125,2,5,2,2,2.75,2.25,1.5,0.818181818,0.545454545
-2.1996039,53.4781084,-5.50E+17,34,0,1,0,0,0.25,0.25,0.5,1,2
-2.1996208,53.4817037,-6.56E+18,13,0,0,0,1,0.25,0.25,0.5,1,2
-2.1997392,53.5068711,4.92E+18,88,0,1,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1997434,53.5077699,5.91E+18,115,3,1,1,0,1.25,1.583333333,1.258305739,1.266666667,1.006644591
-2.1999553,53.5527115,4.44E+16,155,1,0,0,0,0.25,0.25,0.5,1,2
-2.1981978,53.499683,-6.43E+18,20,0,1,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1982482,53.510469,2.40E+18,80,0,0,0,1,0.25,0.25,0.5,1,2
-2.1983113,53.5239515,-4.37E+18,72,0,0,1,0,0.25,0.25,0.5,1,2
-2.1965405,53.4673273,1.76E+18,83,1,2,1,3,1.75,0.916666667,0.957427108,0.523809524,0.547101204
-2.1965488,53.469125,-1.55E+18,33,0,0,1,0,0.25,0.25,0.5,1,2
-2.1966029,53.4808099,6.31E+18,56,3,2,1,0,1.5,1.666666667,1.290994449,1.111111111,0.860662966
-2.1967237,53.5068761,9.15E+18,16,0,1,0,0,0.25,0.25,0.5,1,2
-2.1967362,53.5095726,1.62E+17,74,3,0,0,0,0.75,2.25,1.5,3,2
-2.1968488,53.5338411,7.30E+18,75,0,1,1,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1949641,53.4520495,1.80E+18,83,1,0,0,0,0.25,0.25,0.5,1,2
-2.1949929,53.4583413,9.21E+18,96,0,0,1,0,0.25,0.25,0.5,1,2
-2.1950466,53.4700263,7.02E+18,59,2,1,2,1,1.5,0.333333333,0.577350269,0.222222222,0.384900179
-2.1952201,53.5077774,3.32E+18,48,0,0,1,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1952863,53.5221588,-4.75E+18,89,0,1,0,0,0.25,0.25,0.5,1,2
-2.193491,53.4592426,-7.01E+18,57,0,0,1,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1935237,53.4664334,3.76E+18,77,2,0,1,0,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.1936959,53.5041845,-4.74E+18,103,2,2,4,1,2.25,1.583333333,1.258305739,0.703703704,0.559246995
-2.1937698,53.5203636,6.37E+18,51,0,1,1,1,0.75,0.25,0.5,0.333333333,0.666666667
-2.1919646,53.4547509,-4.04E+18,175,1,0,0,0,0.25,0.25,0.5,1,2
-2.1919971,53.4619416,-4.46E+18,78,1,0,0,0,0.25,0.25,0.5,1,2
-2.1920174,53.4664358,-1.72E+18,112,1,1,0,1,0.75,0.25,0.5,0.333333333,0.666666667
-2.1920581,53.4754242,-7.28E+17,91,0,2,0,4,1.5,3.666666667,1.914854216,2.444444444,1.276569477
-2.1920621,53.476323,4.24E+18,73,0,2,1,2,1.25,0.916666667,0.957427108,0.733333333,0.765941686
-2.192233,53.5140742,-9.07E+18,150,0,1,2,2,1.25,0.916666667,0.957427108,0.733333333,0.765941686
-2.1922615,53.520366,3.75E+17,41,0,0,0,2,0.5,1,1,2,2
-2.1906846,53.5050882,-2.87E+18,69,1,2,0,2,1.25,0.916666667,0.957427108,0.733333333,0.765941686
-2.1906927,53.5068859,-3.77E+18,82,0,4,1,1,1.5,3,1.732050808,2,1.154700538
-2.1907574,53.5212672,-5.94E+18,52,0,0,1,0,0.25,0.25,0.5,1,2
-2.1907614,53.5221661,6.44E+18,47,1,0,0,0,0.25,0.25,0.5,1,2
-2.1891289,53.4943046,5.63E+18,69,2,1,0,1,1,0.666666667,0.816496581,0.666666667,0.816496581
-2.1891569,53.5005965,-4.70E+18,47,1,1,1,0,0.75,0.25,0.5,0.333333333,0.666666667
-2.189229,53.5167755,-7.03E+17,25,0,0,0,2,0.5,1,1,2,2
-2.1892371,53.5185731,2.28E+18,75,1,1,0,1,0.75,0.25,0.5,0.333333333,0.666666667
-2.1874985,53.466443,4.06E+18,35,0,1,0,0,0.25,0.25,0.5,1,2
-2.1875739,53.4835209,-6.36E+18,40,1,0,2,2,1.25,0.916666667,0.957427108,0.733333333,0.765941686
-2.1875898,53.4871163,6.67E+18,49,3,0,0,2,1.25,2.25,1.5,1.8,1.2
-2.1876851,53.5086884,7.74E+18,99,2,2,3,2,2.25,0.25,0.5,0.111111111,0.222222222
-2.1876971,53.5113849,2.16E+18,43,2,0,1,1,1,0.666666667,0.816496581,0.666666667,0.816496581
-2.1877488,53.5230697,6.35E+18,102,0,3,1,2,1.5,1.666666667,1.290994449,1.111111111,0.860662966
-2.1860748,53.485321,2.47E+18,82,1,2,1,2,1.5,0.333333333,0.577350269,0.222222222,0.384900179
-2.1860788,53.4862198,-4.99E+18,164,1,4,2,5,3,3.333333333,1.825741858,1.111111111,0.608580619
-2.1861182,53.4952082,-7.60E+17,74,2,1,2,0,1.25,0.916666667,0.957427108,0.733333333,0.765941686
-2.1861773,53.5086907,1.75E+18,74,0,2,1,0,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.18465,53.5041989,6.33E+18,39,1,0,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1847478,53.5266697,7.34E+18,218,1,1,2,0,1,0.666666667,0.816496581,0.666666667,0.816496581
-2.1830144,53.4745396,-4.07E+18,45,1,0,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1830996,53.494314,-4.75E+18,67,1,3,2,1,1.75,0.916666667,0.957427108,0.523809524,0.547101204
-2.1831152,53.4979094,1.44E+18,64,4,1,1,3,2.25,2.25,1.5,1,0.666666667
-2.1831617,53.5086954,-7.48E+17,33,1,1,2,0,1,0.666666667,0.816496581,0.666666667,0.816496581
-2.1832122,53.5203802,-4.64E+18,80,0,0,1,0,0.25,0.25,0.5,1,2
-2.1832821,53.5365592,-5.91E+18,80,0,2,0,0,0.5,1,1,2,2
-2.1815539,53.4853279,4.82E+17,119,1,2,2,1,1.5,0.333333333,0.577350269,0.222222222,0.384900179
-2.1816308,53.5033047,-3.66E+18,69,2,1,0,1,1,0.666666667,0.816496581,0.666666667,0.816496581
-2.1816577,53.5095965,-3.05E+17,86,2,1,3,1,1.75,0.916666667,0.957427108,0.523809524,0.547101204
-2.1816616,53.5104954,3.32E+18,102,2,0,1,2,1.25,0.916666667,0.957427108,0.733333333,0.765941686
-2.1800431,53.4844314,-4.09E+18,30,0,1,2,0,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.1800469,53.4853302,4.06E+17,178,2,3,4,2,2.75,0.916666667,0.957427108,0.333333333,0.348155312
-2.1800889,53.4952174,2.29E+18,78,1,1,0,1,0.75,0.25,0.5,0.333333333,0.666666667
-2.1785286,53.482636,-6.12E+18,55,2,0,0,0,0.5,1,1,2,2
-2.1786004,53.4997139,9.04E+17,79,3,0,1,2,1.5,1.666666667,1.290994449,1.111111111,0.860662966
-2.1786913,53.5212859,4.98E+18,72,0,1,1,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1787974,53.5464532,-8.45E+18,71,0,1,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1788164,53.5509473,-3.29E+17,49,1,0,0,0,0.25,0.25,0.5,1,2
-2.177138,53.5105022,-1.86E+18,20,1,0,1,1,0.75,0.25,0.5,0.333333333,0.666666667
-2.1771755,53.5194905,3.10E+18,36,0,0,0,1,0.25,0.25,0.5,1,2
-2.1772018,53.5257823,7.91E+18,12,1,0,0,0,0.25,0.25,0.5,1,2
-2.1754962,53.4781462,7.72E+18,75,1,0,1,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.175526,53.485337,-2.67E+18,114,1,0,2,1,1,0.666666667,0.816496581,0.666666667,0.816496581
-2.1755297,53.4862358,5.92E+18,79,0,1,0,2,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.1755631,53.4943253,-3.90E+18,45,1,0,1,1,0.75,0.25,0.5,0.333333333,0.666666667
-2.1755966,53.5024149,8.77E+18,34,1,0,2,3,1.5,1.666666667,1.290994449,1.111111111,0.860662966
-2.1756413,53.5132009,-6.91E+18,50,2,0,1,1,1,0.666666667,0.816496581,0.666666667,0.816496581
-2.175645,53.5140997,-4.59E+18,13,0,1,0,0,0.25,0.25,0.5,1,2
-2.1756934,53.5257845,3.50E+18,35,0,1,0,0,0.25,0.25,0.5,1,2
-2.175753,53.5401659,-9.11E+18,77,1,0,0,0,0.25,0.25,0.5,1,2
-2.1757679,53.5437612,7.85E+18,67,0,0,1,0,0.25,0.25,0.5,1,2
-2.1757828,53.5473565,3.34E+18,72,0,1,0,0,0.25,0.25,0.5,1,2
-2.1758201,53.5563448,-1.72E+18,98,1,0,0,0,0.25,0.25,0.5,1,2
-2.1739821,53.4763508,4.99E+18,85,0,1,1,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1740079,53.4826426,-8.31E+18,69,1,1,0,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.174089,53.5024171,-2.68E+18,105,2,2,0,3,1.75,1.583333333,1.258305739,0.904761905,0.719031851
-2.174148,53.5167984,-1.96E+18,37,0,1,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1741628,53.5203938,-1.30E+18,79,2,4,1,1,2,2,1.414213562,1,0.707106781
-2.1742589,53.5437634,-4.97E+18,68,0,0,0,2,0.5,1,1,2,2
-2.1742884,53.550954,-3.26E+18,63,0,0,1,0,0.25,0.25,0.5,1,2
-2.2790058,53.4087376,-9.08E+18,63,20,14,17,12,15.75,12.25,3.5,0.777777778,0.222222222
-2.2790176,53.4105353,-7.20E+17,57,4,1,2,3,2.5,1.666666667,1.290994449,0.666666667,0.516397779
-2.2790293,53.4123329,1.06E+18,3,1,0,0,0,0.25,0.25,0.5,1,2
-2.1724791,53.4772518,8.52E+18,95,0,1,1,1,0.75,0.25,0.5,0.333333333,0.666666667
-2.1725631,53.4979251,-1.19E+18,55,1,1,1,0,0.75,0.25,0.5,0.333333333,0.666666667
-2.172629,53.5141041,8.33E+18,70,1,4,2,0,1.75,2.916666667,1.707825128,1.666666667,0.975900073
-2.1726802,53.5266878,7.58E+18,63,3,0,0,1,1,2,1.414213562,2,1.414213562
