x,y,cell_id,postcode,county,town,suburb,road,box_1,box_2,box_3,box_4
-2.2550344,53.4249706,-5.429919343774577e+18,M20 2ZA,Greater Manchester,Unknown,West Didsbury,Barlow Moor Road,53.4248074,53.4249682,-2.2551942,-2.254415
-2.2880314,53.4087161,2.123037964926902e+18,M23 0NS,Greater Manchester,Unknown,Northern Moor,Woodham Road,53.408694,53.4099557,-2.2912747,-2.2879901
-2.2925257,53.4060086,3.344460366490965e+18,M23 9BT,Greater Manchester,Wythenshawe,Northern Moor,Withenfield Road,53.4054723,53.4068822,-2.2940866,-2.2903791
-2.2910338,53.40781,4.979797056913477e+18,M23 0PB,Greater Manchester,Unknown,Northern Moor,Wythenshawe Road,53.4071781,53.4081464,-2.2943795,-2.2752198
-2.2535188,53.4231761,4.935823284298679e+18,M20 2XF,Greater Manchester,Unknown,West Didsbury,Darley Avenue,53.4225654,53.4227687,-2.2545883,-2.2528554
-2.2850229,53.4087234,4.0947600084440646e+17,M23 0PP,Greater Manchester,Unknown,Northern Moor,Lawton Moor Road,53.4087744,53.4089284,-2.2874496,-2.283067
-2.2894441,53.3952298,-6.659140294330177e+18,M23 1JX,Greater Manchester,Wythenshawe,Newall Green,Bowland Road,53.3955945,53.3956945,-2.2896194,-2.2895194
-2.2894685,53.3988252,-7.640988434495872e+18,M23 1DZ,Greater Manchester,Wythenshawe,Newall Green,Royal Oak Road,53.3984764,53.399193,-2.2919643,-2.2875622
-2.2895601,53.4123079,-8.45694722818832e+18,M23 0JF,Greater Manchester,Unknown,Northern Moor,Sealand Road,53.4116956,53.4135301,-2.2914374,-2.2882582
-2.2895662,53.4132067,-3.669090793800193e+18,M23 0HR,Greater Manchester,Unknown,Northern Moor,Nesfield Road,53.4123166,53.4135301,-2.2918479,-2.2886373
-2.2834528,53.3988397,5.749464968298724e+18,M23 1UB,Greater Manchester,Wythenshawe,Benchill,Royal Oak Road,53.398575,53.3991998,-2.2875622,-2.2777914
-2.2834887,53.4042327,5.480973216696865e+18,M23 0AB,Greater Manchester,Wythenshawe,Northern Moor,Wythenshawe Park Driveway,53.4037349,53.4041141,-2.2847736,-2.2835537
-2.2837461,53.4428829,-8.105822237240066e+18,M21 9RH,Greater Manchester,Unknown,Chorlton-cum-Hardy,Sibson Road,53.442584,53.4441368,-2.2836523,-2.2832249
-2.2523338,53.4771097,-1.158364526377945e+18,M3 4FL,Greater Manchester,Unknown,City Centre,Culvercliff Walk,53.4773202,53.4774202,-2.2525726,-2.2524726
-2.2879828,53.4015254,-4.725598123552062e+18,M23 0QB,Greater Manchester,Wythenshawe,Northern Moor,Bideford Drive,53.4014187,53.4034119,-2.2949153,-2.2884265
-2.2880739,53.415008,-8.805924310384728e+18,M23 0GD,Greater Manchester,Unknown,Northern Moor,Kerscott Road,53.4144194,53.414755,-2.2885236,-2.2878707
-2.2880861,53.4168057,-6.420352827167487e+18,M33 2LH,Greater Manchester,Sale,Sale Moor,Cornfield Close,53.4167,53.4167702,-2.2883979,-2.2879484
-2.2880922,53.4177045,-8.164340207879609e+18,M33 2LE,Greater Manchester,Sale,Sale Moor,Windmill Road,53.4174448,53.4175448,-2.287816,-2.287716
-2.2882443,53.4401755,-3.2773367063657206e+18,M21 9BE,Greater Manchester,Unknown,Chorlton-cum-Hardy,Bolesworth Close,53.4395962,53.4404658,-2.2890684,-2.2885638
-2.2505093,53.4231825,6.628683474516176e+18,M20 2XF,Greater Manchester,Unknown,West Didsbury,Darley Avenue,53.4225903,53.4232488,-2.2528554,-2.2494972
-2.2820262,53.4105282,-6.993816095967598e+18,M23 0LJ,Greater Manchester,Unknown,Northern Moor,Orton Road,53.4104253,53.4105253,-2.2824238,-2.2823238
-2.2820381,53.4123259,4.521266347863023e+18,M23 0QT,Greater Manchester,Unknown,Northern Moor,Moor Lane,53.41233,53.4128089,-2.2871947,-2.2815244
-2.2820441,53.4132247,5.068586746212903e+18,M23 0QP,Greater Manchester,Unknown,Northern Moor,Fellpark Road,53.4127869,53.4130869,-2.2821052,-2.2816161
-2.2865815,53.4168093,-7.35499035795631e+18,M33 2LA,Greater Manchester,Sale,Sale Moor,Pimmcroft Way,53.4157229,53.4173873,-2.2890262,-2.2861194
-2.2805101,53.408734,3.8037553518916424e+18,M23 0QA,Greater Manchester,Unknown,Northern Moor,Lawton Moor Road,53.408358,53.4088489,-2.283067,-2.2748407
-2.2805337,53.4123294,6.28677990924082e+18,M23 0LS,Greater Manchester,Unknown,Northern Moor,Sale Road,53.4120734,53.4123589,-2.2807426,-2.2800341
-2.2807056,53.4383958,3.864041440458894e+18,M21 9EG,Greater Manchester,Unknown,Chorlton-cum-Hardy,Beech Road,53.4385531,53.438685,-2.2804056,-2.2802028
-2.2491202,53.4429602,-4.2325306436677504e+18,M16 8GW,Greater Manchester,Unknown,Whalley Range,Wilbraham Road,53.4408031,53.4431602,-2.249535,-2.2443788
-2.2474632,53.4168969,-6.567357901915138e+18,M20 2WG,Greater Manchester,Unknown,West Didsbury,Palatine Road,53.4157134,53.4165671,-2.2492775,-2.2474423
-2.2474945,53.4222899,9.098023742202029e+17,M20 2PF,Greater Manchester,Unknown,West Didsbury,Beeches Mews,53.4202714,53.4224704,-2.249391,-2.2462345
-2.2475259,53.427683,-7.128910767788945e+18,M20 2AN,Greater Manchester,Unknown,West Didsbury,Nell Lane,53.4271809,53.4281318,-2.2497282,-2.2464009
-2.2849627,53.3997349,2.8613017219933875e+18,M23 1BA,Greater Manchester,Wythenshawe,Benchill,Westage Gardens,53.3998243,53.4000354,-2.2860679,-2.2837397
-2.2850529,53.4132176,-7.291662867618131e+18,M23 0EP,Greater Manchester,Unknown,Northern Moor,Brenchley Drive,53.4132785,53.4136553,-2.2848216,-2.2845633
-2.2789411,53.3988503,-6.95221439624471e+18,M23 1BU,Greater Manchester,Wythenshawe,Benchill,Pentwyn Grove,53.3986006,53.3990196,-2.2792848,-2.2791372
-2.2834468,53.3979408,-5.60825839492596e+18,M23 1BJ,Greater Manchester,Wythenshawe,Newall Green,Baxter Gardens,53.3979764,53.3985243,-2.283211,-2.2814438
-2.2835605,53.4150188,-3.273877110427586e+18,M23 0FZ,Greater Manchester,Unknown,Northern Moor,Southwick Road,53.4135611,53.4150999,-2.2842292,-2.2806406
-2.2775015,53.4087411,5.363137156921496e+18,M23 0PE,Greater Manchester,Unknown,Northern Moor,Carloon Road,53.4074022,53.4108696,-2.2779091,-2.2770664
-2.2776715,53.4348075,-8.044260108193428e+18,M21 8DE,Greater Manchester,Unknown,Chorlton-cum-Hardy,Claude Road,53.434935,53.4357311,-2.281428,-2.2768523
-2.2820143,53.4087305,-6.319005833060257e+18,M23 0QA,Greater Manchester,Unknown,Northern Moor,Lawton Moor Road,53.408358,53.4088489,-2.283067,-2.2748407
-2.28205,53.4141236,7.887452235174274e+18,M23 0ET,Greater Manchester,Unknown,Northern Moor,Cleeve Road,53.4132006,53.4149502,-2.282978,-2.2821057
-2.2822347,53.4419876,-8.906415553781548e+17,M21 9JG,Greater Manchester,Unknown,Chorlton-cum-Hardy,Manchester Road,53.4417655,53.4419412,-2.2828834,-2.2826768
-2.2805456,53.4141271,2.483096042101986e+18,M23 0EU,Greater Manchester,Unknown,Northern Moor,Fellpark Road,53.4130772,53.414574,-2.2817517,-2.2793513
-2.245969,53.4186977,-3.108892039341574e+18,M20 2UL,Greater Manchester,Unknown,West Didsbury,Larke Rise,53.4189239,53.4190032,-2.2465427,-2.2455247
-2.2460001,53.4240907,5.612041608555156e+18,M20 2DH,Greater Manchester,Unknown,West Didsbury,Fielden Road,53.4241276,53.4246183,-2.2470802,-2.2455741
-2.2790117,53.4096364,3.222282463000109e+18,M23 0BT,Greater Manchester,Unknown,Northern Moor,Yarmouth Drive,53.4090714,53.4108941,-2.281466,-2.2787516
-2.2791825,53.4357028,6.12760181700655e+18,M21 8BJ,Greater Manchester,Unknown,Chorlton-cum-Hardy,Willaston Close,53.435697,53.4365235,-2.280707,-2.2792426
-2.2760147,53.4114411,-3.066518883296057e+18,M23 0FF,Greater Manchester,Unknown,Northern Moor,Yewtree Lane,53.4119956,53.412803,-2.2789577,-2.276549
-2.2761604,53.4339121,-4.823199879787986e+18,M21 8DZ,Greater Manchester,Unknown,Chorlton-cum-Hardy,South Drive,53.4329439,53.4349948,-2.2798378,-2.2762275
-2.2762596,53.4491924,6.817970204625826e+18,M16 0FA,Greater Manchester,Unknown,Chorlton-cum-Hardy,Crimsworth Avenue,53.4492285,53.4498397,-2.2765959,-2.2755879
-2.2775191,53.4114376,-5.01517096297518e+18,M23 0DF,Greater Manchester,Unknown,Northern Moor,Sale Road,53.4112865,53.4113865,-2.2776477,-2.2775477
-2.2775367,53.4141341,-4.4540200037515366e+18,M23 0EY,Greater Manchester,Unknown,Northern Moor,M60,53.4142176,53.4167735,-2.2842951,-2.2747647
-2.2746727,53.4366121,-8.67151610681658e+18,M21 8BZ,Greater Manchester,Unknown,Chorlton-cum-Hardy,Claude Road,53.4365159,53.4365934,-2.2746193,-2.2743863
-2.2445366,53.4312846,-6.632703712065646e+18,M20 1JT,Greater Manchester,Unknown,West Didsbury,Buxton Avenue,53.4301266,53.4307628,-2.2451024,-2.2444343
-2.2759099,53.3952619,7.845229452438435e+18,M23 1LL,Greater Manchester,Wythenshawe,Benchill,Nethercote Avenue,53.3948085,53.3951789,-2.2773793,-2.2736136
-2.2760089,53.4105423,5.167713142387786e+16,M23 0DF,Greater Manchester,Unknown,Northern Moor,Sale Road,53.4108254,53.4109254,-2.2766044,-2.2765044
-2.274522,53.4132423,3.6545788104166074e+17,M23 0DW,Greater Manchester,Unknown,Northern Moor,Pepler Avenue,53.4134444,53.4135384,-2.2741593,-2.273427
-2.2430059,53.4267934,-5.682574701162925e+18,M20 1LH,Greater Manchester,Unknown,West Didsbury,Burton Road,53.4266401,53.4267971,-2.2430904,-2.2427616
-2.2731386,53.4321214,-1.820104726183334e+18,M21 8EZ,Greater Manchester,Unknown,Chorlton-cum-Hardy,Dagnall Avenue,53.4318848,53.4334982,-2.2752064,-2.2727837
-2.273179,53.4384133,2.2375307675141883e+18,M21 8TL,Greater Manchester,Unknown,Chorlton-cum-Hardy,Sandy Lane,53.4380441,53.4387775,-2.2745975,-2.270065
-2.2729887,53.4087515,-5.242367923424937e+18,M23 0BJ,Greater Manchester,Unknown,Northern Moor,Shevington Gardens,53.4080217,53.4087854,-2.2739004,-2.2726396
-2.271473,53.4069572,1.4718698609225828e+18,M23 0PB,Greater Manchester,Unknown,Northenden,Wythenshawe Road,53.4069678,53.4071781,-2.2752198,-2.2696376
-2.2714787,53.4078561,7.375910396340187e+18,M23 0DF,Greater Manchester,Unknown,Northern Moor,Sale Road,53.4083912,53.4084912,-2.2719252,-2.2718252
-2.2715131,53.4132491,-3.905420946526376e+18,M23 0DQ,Greater Manchester,Unknown,Northenden,Blyth Avenue,53.4124394,53.4127516,-2.2712399,-2.2711304
-2.2716163,53.4294283,9.124723498899169e+18,M21 7JF,Greater Manchester,Unknown,Chorlton-cum-Hardy,Darley Avenue,53.4257025,53.4315245,-2.274176,-2.2641299
-2.2716278,53.431226,5.268189562357837e+18,M21 7LS,Greater Manchester,Unknown,Chorlton-cum-Hardy,Emery Avenue,53.430517,53.4310484,-2.2721323,-2.2713802
-2.2414806,53.4232011,-7.676717327526175e+18,M20 2NY,Greater Manchester,Unknown,West Didsbury,Old Lansdowne Road,53.4216225,53.4263541,-2.2441646,-2.23837
-2.2732021,53.4420086,-4.816411199396185e+18,M21 8UR,Greater Manchester,Unknown,Chorlton-cum-Hardy,Chatfield Road,53.4415007,53.4419352,-2.2736895,-2.2728741
-2.2714845,53.4087549,-8.892589202696563e+17,M23 0DF,Greater Manchester,Unknown,Northern Moor,Sale Road,53.4083912,53.4084912,-2.2719252,-2.2718252
-2.2701113,53.4294317,4.504623245995873e+18,M21 7LW,Greater Manchester,Unknown,Unknown,Judson Avenue,53.4291904,53.4295384,-2.2698363,-2.269284
-2.239986,53.4250018,6.857776611426452e+18,M20 2NY,Greater Manchester,Unknown,West Didsbury,Old Lansdowne Road,53.4237691,53.4242805,-2.2404116,-2.2395774
-2.2699745,53.4078595,5.592115707160565e+18,M23 0DF,Greater Manchester,Unknown,Northern Moor,Sale Road,53.4069678,53.4120734,-2.2800341,-2.2696376
-2.2700999,53.427634,1.4010700908808036e+18,M21 7JS,Greater Manchester,Unknown,Unknown,Redwing Avenue,53.427165,53.4279815,-2.2713575,-2.2700219
-2.2701741,53.439319,2.1038506371197755e+18,M21 8XT,Greater Manchester,Unknown,Chorlton-cum-Hardy,Corkland Road,53.4386251,53.4415007,-2.2736895,-2.2671974
-2.2686574,53.4375247,8.524899701345134e+17,M21 8UA,Greater Manchester,Unknown,Chorlton-cum-Hardy,Beechwood Avenue,53.4369302,53.4379547,-2.2690513,-2.2689858
-2.2686857,53.4420189,-7.794366501935088e+18,M21 0TH,Greater Manchester,Unknown,Chorlton-cum-Hardy,Chandos Road South,53.4419645,53.4420411,-2.2687553,-2.2685642
-2.2684929,53.4114583,2.593874500527088e+18,M23 0DN,Greater Manchester,Unknown,Northenden,Yewtree Lane,53.4112453,53.4114739,-2.2697509,-2.2671513
-2.2686971,53.4438166,3.4742340791856113e+18,M21 0ST,Greater Manchester,Unknown,Chorlton-cum-Hardy,Chandos Road,53.4437924,53.4438652,-2.2689195,-2.2687558
-2.2670844,53.426742,-1.2707633408136143e+18,M21 7JF,Greater Manchester,Unknown,Chorlton-cum-Hardy,Darley Avenue,53.4268558,53.4269558,-2.2672572,-2.2671572
-2.26709,53.4276408,2.6263831732325146e+17,M21 7JW,Greater Manchester,Unknown,Unknown,Lundy Avenue,53.4270502,53.4275725,-2.2666169,-2.2655577
-2.2671521,53.4375281,6.747487253573519e+18,M21 8TY,Greater Manchester,Unknown,Chorlton-cum-Hardy,Sandy Lane,53.4375299,53.4379547,-2.2690513,-2.2667179
-2.2369463,53.4196148,6.234859377336439e+18,M20 6TN,Greater Manchester,Unknown,Didsbury,Barlow Moor Road,53.4193058,53.4194058,-2.237191,-2.237091
-2.2671182,53.432135,-6.186120769819027e+18,M21 7SB,Greater Manchester,Unknown,Chorlton-cum-Hardy,Houghend Avenue,53.4321035,53.4326551,-2.2675261,-2.2661183
-2.2671747,53.4411234,-8.915562401775263e+18,M21 0UN,Greater Manchester,Unknown,Chorlton-cum-Hardy,St Werburgh's Road,53.4410888,53.4411847,-2.2674765,-2.2673008
-2.2639464,53.4060753,-1.8830122026539249e+18,M22 4DH,Greater Manchester,Unknown,Northenden,Palatine Road,53.406146,53.4064593,-2.2647844,-2.2642665
-2.2640356,53.4204568,-7.340670960861801e+17,M21 7PQ,Greater Manchester,Unknown,Northern Moor,Woodlake Avenue,53.4206027,53.4219815,-2.2658047,-2.2638575
-2.2640802,53.4276475,-2.0702366833532457e+18,M21 7QF,Greater Manchester,Unknown,Unknown,Barlow Hall Road,53.4256897,53.4283591,-2.2674236,-2.2637213
-2.2340556,53.441193,2.546447554292367e+18,M21 7TE,Greater Manchester,Unknown,Fallowfield,Fallowfield Loop,53.4405256,53.4415427,-2.2501145,-2.2229025
-2.2624533,53.4078763,5.293952745868111e+18,M22 4GD,Greater Manchester,Unknown,Northenden,Wood View,53.4078625,53.4081279,-2.2630516,-2.2623382
-2.2624589,53.4087751,-3.35049973545718e+18,M22 4DT,Greater Manchester,Unknown,Northenden,Coppice Drive,53.4093329,53.4094041,-2.2626933,-2.2615172
-2.2626196,53.4348416,2.0494710605154248e+18,M21 7TB,Greater Manchester,Unknown,Chorlton-cum-Hardy,Weller Avenue,53.4340753,53.4364539,-2.2640533,-2.2607389
-2.2625586,53.4249543,-2.1490746238581056e+18,M21 7GG,Greater Manchester,Unknown,West Didsbury,Darley Avenue,53.4236628,53.4257025,-2.2641299,-2.2580801
-2.2609656,53.4105761,1.0348687054347235e+17,M22 4FB,Greater Manchester,Unknown,Northenden,Kenworthy Lane,53.4105805,53.4108827,-2.2606586,-2.2601543
-2.2610593,53.4258565,-8.85327827465327e+18,M21 7QW,Greater Manchester,Unknown,West Didsbury,Aldermary Road,53.4249353,53.4269476,-2.2622523,-2.2598413
-2.261142,53.4393391,-1.699115452075979e+18,M21 0XJ,Greater Manchester,Unknown,Chorlton-cum-Hardy,Egerton Road South,53.4393173,53.4394024,-2.2611797,-2.2610644
-2.261153,53.4411368,-2.3049591291493612e+18,M21 0YS,Greater Manchester,Unknown,Whalley Range,Daventry Road,53.4412482,53.4413406,-2.26102,-2.2608305
-2.2324912,53.4304098,-7.228877635684442e+18,M20 3DZ,Greater Manchester,Unknown,Withington,Everett Road,53.4302109,53.4318738,-2.235857,-2.2319246
-2.2626473,53.4393358,-3.1311704062705833e+18,M21 0XJ,Greater Manchester,Unknown,Chorlton-cum-Hardy,Egerton Road South,53.4392721,53.4393525,-2.2627298,-2.2626329
-2.259538,53.4231632,1.6727815183115863e+18,M21 7QQ,Greater Manchester,Unknown,West Didsbury,Macefin Avenue,53.423222,53.4239764,-2.2616408,-2.2589693
-2.2610207,53.4195646,-3.763400391122719e+18,M21 7PX,Greater Manchester,Unknown,Northenden,Princess Road,53.4185089,53.4201237,-2.2615177,-2.2600633
-2.2611089,53.433946,7.954574744593502e+18,M21 7SW,Greater Manchester,Unknown,West Didsbury,Foxbench Walk,53.4332454,53.4357548,-2.2630138,-2.2593488
-2.2582022,53.4510305,-6.969419558405829e+18,M16 8FB,Greater Manchester,Unknown,Whalley Range,Withington Road,53.4509707,53.4510508,-2.2581514,-2.2579036
-2.2564255,53.4060917,5.189994925025352e+18,M22 4NH,Greater Manchester,Wythenshawe,Northenden,Morrell Road,53.4056335,53.4065667,-2.258287,-2.2558448
-2.2564418,53.4087882,-6.346906145086872e+18,M22 4EY,Greater Manchester,Unknown,Northenden,Brett Street,53.4079376,53.4087125,-2.2569741,-2.25405
-2.2579352,53.4069873,-5.6247069960217626e+17,M22 4WD,Greater Manchester,Unknown,Northenden,Church Road,53.4070366,53.4071366,-2.2585887,-2.2584887
-2.2549429,53.4096903,8.958738757032522e+18,M22 4HJ,Greater Manchester,Unknown,Northenden,Mill Lane,53.4089103,53.4097561,-2.2554829,-2.2537972
-2.256458,53.4114847,-2.325822960345615e+18,M22 4FS,Greater Manchester,Unknown,Northenden,Chretien Road,53.4113547,53.411713,-2.2576555,-2.2552663
-2.2566422,53.4420454,-8.60330854372324e+18,M16 8WG,Greater Manchester,Unknown,Whalley Range,Kingsbrook Road,53.4418067,53.4419249,-2.2566925,-2.2565102
-2.2535242,53.424075,1.71930534688262e+18,M20 2XS,Greater Manchester,Unknown,West Didsbury,Oaker Avenue,53.422717,53.4244827,-2.2545646,-2.2533488
-2.2536742,53.4492425,-6.646689016269981e+18,M16 8HJ,Greater Manchester,Unknown,Whalley Range,Demesne Road,53.4489478,53.4490602,-2.2537675,-2.2536068
-2.2506257,53.442957,5.468445250962449e+18,M16 8QN,Greater Manchester,Unknown,Whalley Range,Athol Road,53.4429347,53.442995,-2.250597,-2.2504686
-2.2219935,53.4376206,3.2927542499151263e+18,M14 6AX,Greater Manchester,Unknown,Withington,Wilmslow Road,53.4377188,53.4378188,-2.2221116,-2.2220116
-2.2521685,53.4492457,2.4091447145558554e+18,M16 8LW,Greater Manchester,Unknown,Whalley Range,Alexandra Road South,53.4491821,53.4494727,-2.2526948,-2.2523156
-2.2491518,53.4483532,7.307523009065219e+18,M16 8PX,Greater Manchester,Unknown,Moss Side,Springbridge Road,53.4483471,53.4483935,-2.249001,-2.2488507
-2.2445418,53.4321834,-7.989944672489216e+18,M20 1FQ,Greater Manchester,Unknown,West Didsbury,Dermot Murphy Close,53.431423,53.4331315,-2.2450942,-2.2433401
-2.2460625,53.4348769,-3.042966171065399e+18,M20 1HH,Greater Manchester,Unknown,West Didsbury,Princess Road,53.4326256,53.4397867,-2.2484551,-2.2439314
-2.2430675,53.4375796,-8.020871435163159e+18,M20 1PF,Greater Manchester,Unknown,West Didsbury,Hassall Avenue,53.4368859,53.4390829,-2.2431953,-2.2405902
-2.2430726,53.4384784,-1.7602852208144878e+18,M20 1PH,Greater Manchester,Unknown,West Didsbury,Stirling Avenue,53.438296,53.4384843,-2.2437429,-2.2429311
-2.2384257,53.4151176,-7.453270831568163e+18,M20 2SX,Greater Manchester,Unknown,Didsbury,Granville Gardens,53.4144814,53.4151197,-2.2390745,-2.2384442
-2.2385416,53.435791,6.322124711204848e+18,M20 1EY,Greater Manchester,Unknown,West Didsbury,Hasper Avenue,53.434276,53.4357466,-2.2398332,-2.2380511
-2.2400721,53.4402822,2.1240801819791675e+18,M20 3FQ,Greater Manchester,Unknown,Withington,Mauldeth Road West,53.4400372,53.4401372,-2.2400313,-2.2399313
-2.2369913,53.4277044,6.837455601937207e+18,M20 4ZA,Greater Manchester,Unknown,West Didsbury,Central Road,53.4261886,53.4273901,-2.2378427,-2.2358374
-2.2384358,53.4169153,6.62191640155041e+18,M20 2QT,Greater Manchester,Unknown,Didsbury,Spath Road,53.4158094,53.4197102,-2.2430127,-2.238008
-2.2385567,53.4384875,5.00143856579247e+18,M20 1PA,Greater Manchester,Unknown,Withington,Cuddington Avenue,53.4383188,53.4384523,-2.2395352,-2.2390554
-2.2355013,53.4304039,6.61769413550392e+18,M20 3FJ,Greater Manchester,Unknown,Withington,Neston Avenue,53.4304687,53.4306635,-2.2352594,-2.2350969
-2.2370163,53.4321986,5.496062591520975e+18,M20 1ET,Greater Manchester,Unknown,West Didsbury,Norden Avenue,53.4321641,53.4324145,-2.2369561,-2.2363695
-2.2325207,53.4358029,2.8844374619500355e+18,M20 3FE,Greater Manchester,Unknown,Withington,St Brendan's Road North,53.4358111,53.4358942,-2.2326962,-2.2325635
-2.2310154,53.4358058,5.808039049211021e+18,M20 3FY,Greater Manchester,Unknown,Withington,Hazelbank Avenue,53.4357487,53.4358489,-2.2310829,-2.2309569
-2.2174684,53.4358312,5.287792171290239e+18,M14 6UT,Greater Manchester,Unknown,Ladybarn,Ladybarn Crescent,53.4353004,53.4361577,-2.2181046,-2.2176218
-2.3031316,53.4167684,-7.723075234608945e+18,M33 2TE,Greater Manchester,Sale,Sale Moor,Conway Road,53.4167654,53.4168654,-2.3032145,-2.3031145
-2.3001415,53.4194726,-5.992926100187957e+18,M33 2PA,Greater Manchester,Sale,Sale Moor,Northenden Road,53.4197544,53.4198112,-2.300543,-2.2997223
-2.2971322,53.4194801,7.061379916810712e+18,M33 2PF,Greater Manchester,Sale,Sale Moor,Litherland Road,53.417845,53.4197256,-2.2973308,-2.2972362
-2.2940608,53.4104991,6.805972097028033e+18,M23 0AW,Greater Manchester,Unknown,Northern Moor,Bolam Close,53.4099507,53.4103313,-2.2951109,-2.2945779
-2.2940981,53.4158922,-7.653002929335693e+18,M33 2RT,Greater Manchester,Sale,Sale Moor,Mere Close,53.4159483,53.4161906,-2.2941372,-2.2931133
-2.2925997,53.4167947,-7.356423982893709e+18,M33 2SA,Greater Manchester,Sale,Sale Moor,Rostherne Road,53.4165652,53.4181617,-2.2932249,-2.2920581
-2.2910092,53.4042146,-7.166893108748075e+18,M23 9RW,Greater Manchester,Wythenshawe,Northern Moor,Lawnhurst Avenue,53.4039346,53.4047987,-2.2938376,-2.2894368
-2.2880435,53.4105138,-3.849554264315796e+18,M23 0WJ,Greater Manchester,Unknown,Northern Moor,Moorcroft Road,53.4105649,53.4106649,-2.287976,-2.287876
